id,position,name,nombre_cadena,score,ratings,category,price_range,full_address,zip_code,lat,lng,estado,category_list,url_logo
14073,74,IHOP (10005 Lakewood Dr SW),IHOP,4.5,103,"American, Breakfast and Brunch, burger, Comfort Food, Dinner, Omelette, salad, Traditional American, Family Meals",$,"10005, Lakewood, WA, 98499",98499,47.1663735,-122.5071883,WA,"'American', 'Breakfast and Brunch', 'burger', 'Comfort Food', 'Dinner', 'Omelette', 'salad', 'Traditional American', 'Family Meals'",
14075,44,Chick-fil-A  (5429 100th St SW),Chick-fil-A,4.7,200,"American, Fried Chicken, Family Meals, Southern, Sandwich, Fast Food, Group Friendly",$,"5429 100th St SW, Lakewood, WA, 98499",98499,47.1668616,-122.5095322,WA,"'American', 'Fried Chicken', 'Family Meals', 'Southern', 'Sandwich', 'Fast Food', 'Group Friendly'",https://1000marcas.net/wp-content/uploads/2021/05/Chick-fil-A-logo-1.png
14080,1,Taco Bell (9511 Bridgeport Way SW),Taco Bell,4.5,200,"Burritos, Fast Food, Mexican",$,"9511 Bridgeport Way SW, Lakewood, WA, 98499",98499,47.1710312,-122.5169743,WA,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
14081,18,Dairy Queen (5118 Point Fosdick Dr NW),Dairy Queen,4.6,24,"Ice Cream + Frozen Yogurt, Burgers, Chicken, American",$,"5118 Point Fosdick Dr NW, Gig Harbor, WA, 98335",98335,47.3051104,-122.5798226,WA,"'Ice Cream + Frozen Yogurt', 'Burgers', 'Chicken', 'American'",https://1000marcas.net/wp-content/uploads/2021/05/Dairy-Queen-Logo-1.png
14082,82,Jack in the Box (3922 Bridgeport Way W),Jack in the Box,4.5,44,"American, burger, Fast Food",$,"3922 Bridgeport Way W, University Place, WA, 98466",98466,47.2212182,-122.5374699,WA,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2022/01/Jack-in-the-Box-Logo-thmb.png
14084,7,Papa Murphy's  (4423 South Meridian Street),Papa Murphy’s,4.8,15,"Pizza, Comfort Food, Italian",$,"4423 South Meridian Street, Puyallup, WA, 98374",98374,47.1501574,-122.2916691,WA,"'Pizza', 'Comfort Food', 'Italian'",
14086,119,Papa Murphy's  (22225 Mountain Highway East Suite D),Papa Murphy’s,4.8,16,"Pizza, Chicken, Salads, Healthy",$,"22225 Mountain Highway East Suite D, Spanaway, WA, 98387",98387,47.0555151,-122.3980323,WA,"'Pizza', 'Chicken', 'Salads', 'Healthy'",
14087,30,Subway (17415 Pacific Ave South),Subway,3.8,10,"Fast Food, Sandwich, American",$,"17415 Pacific Ave South, Spanaway, WA, 98387",98387,47.09881,-122.43377,WA,"'Fast Food', 'Sandwich', 'American'",https://1000marcas.net/wp-content/uploads/2020/03/Subway-Logo-tumb.jpg
14088,4,Taco Bell (20527 Mountain Hwy East),Taco Bell,4.4,88,"Burritos, Fast Food, Mexican",$,"20527 Mountain Hwy East, Spanaway, WA, 98387",98387,47.07080803387083,-122.41732242629811,WA,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
14099,195,Chipotle Mexican Grill (209 North Sullivan),Chipotle Mexican Grill,4.6,87,"Healthy, Mexican",$,"209 North Sullivan Road, Spokane Valley, WA, 99037",99037,47.65907,-117.19714,WA,"'Healthy', 'Mexican'",https://1000marcas.net/wp-content/uploads/2021/05/Chipotle-logo-1.png
14170,13,Dairy Queen (917 E Wellesley),Dairy Queen,4.6,200,"Ice Cream + Frozen Yogurt, Burgers, Chicken, American, Group Friendly",$,"917 E Wellesley Ave, Spokane, WA, 99207",99207,47.7009239,-117.3958533,WA,"'Ice Cream + Frozen Yogurt', 'Burgers', 'Chicken', 'American', 'Group Friendly'",https://1000marcas.net/wp-content/uploads/2021/05/Dairy-Queen-Logo-1.png
14171,12,Jersey Mike's Subs (Spokane),Jersey Mike's Subs,4.8,135,"American, Sandwich, Vegetarian-Friendly, Family Friendly, Exclusive to Eats",$$,"4919 S Regal St, Spokane, WA, 99223",99223,47.609263,-117.367923,WA,"'American', 'Sandwich', 'Vegetarian-Friendly', 'Family Friendly', 'Exclusive to Eats'",
14174,8,Panda Express (2223 W. Wellesley Rd Space A),Panda Express,4.5,200,"Asian, Chinese, Family Meals, Group Friendly",$$,"2223 W. Wellesley Rd Space A, Spokane, WA, 99205",99205,47.700317,-117.44455,WA,"'Asian', 'Chinese', 'Family Meals', 'Group Friendly'",https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Panda_Express_logo.svg/1280px-Panda_Express_logo.svg.png
14175,7,McDonald's® (819 N SULLIVAN RD),McDonald’s,4.6,189,"American, Burgers, Fast Food, Group Friendly",$,"819 N SULLIVAN RD, VERADALE, WA, 99037",99037,47.6649207,-117.197426,WA,"'American', 'Burgers', 'Fast Food', 'Group Friendly'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
14236,152,Chick-fil-A (9304 N Newport Hwy),Chick-fil-A,4.6,200,"American, Fried Chicken",$,"9304 North Newport Highway, Spokane, WA, 99218",99218,47.74236,-117.40785,WA,"'American', 'Fried Chicken'",https://1000marcas.net/wp-content/uploads/2021/05/Chick-fil-A-logo-1.png
14253,132,Dairy Queen Grill &amp; Chill (1221 N Pines Rd),Dairy Queen Grill &amp; Chill,4.7,61,"American, Fast Food, Ice Cream &amp; Frozen Yogurt",$,"1221 N Pines Rd, Spokane Valley, WA, 99206",99206,47.66873,-117.24018,WA,"'American', 'Fast Food', 'Ice Cream &amp; Frozen Yogurt'",
14255,130,MrBeast Burger (14736 East Indiana Avenue),MrBeast Burger,3.7,67,"American, Burgers, Chicken, Desserts",$$,"14736 East Indiana Avenue, Spokane Valley, WA, 99216",99216,47.67423,-117.20356,WA,"'American', 'Burgers', 'Chicken', 'Desserts'",
14266,116,Wild Burger (14702 E Indiana Ave.),Wild Burger,4.7,26,Burgers,$$,"14702 E Indiana Ave, Spokane Valley, WA, 99216",99216,47.67599,-117.21028,WA,'Burgers',
14283,95,It's Just Wings (207 w. Spokane Falls Blvd.),It's Just Wings,3.9,81,"American, Wings, Burgers",$$,"207 w., Spokane, WA, 99201",99201,47.65984,-117.41369,WA,"'American', 'Wings', 'Burgers'",
14284,94,Burger King (12601 E Sprague Ave),Burger King,4.4,74,"American, burger, Fast Food, Family Meals",$,"12601 E Sprague Ave, Spokane, WA, 99216",99216,47.6575458,-117.2355047,WA,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
14294,84,IHOP (14706 E Indiana Ave),IHOP,4.4,67,"American, Breakfast and Brunch, burger, Comfort Food, Dinner, Omelette, salad, Traditional American, Family Meals, Family Friendly",$,"14706 E Indiana Ave, Spokane, WA, 99216",99216,47.6757863,-117.2103619,WA,"'American', 'Breakfast and Brunch', 'burger', 'Comfort Food', 'Dinner', 'Omelette', 'salad', 'Traditional American', 'Family Meals', 'Family Friendly'",
14295,83,Carl's Jr. (13920 E Sprague Ave),Carl’s Jr.,4.3,44,"American, burger, Fast Food",$,"13920 E Sprague Ave, Spokane Valley, WA, 99216",99216,47.65677,-117.21735,WA,"'American', 'burger', 'Fast Food'",https://upload.wikimedia.org/wikipedia/commons/b/b5/Carl%27s_Jr_logo.svg
14296,82,Chili's (207 w. Spokane Falls Blvd.),Chili's,4.2,56,"Burgers, Wings, American, Sandwiches",$$,"207 w., Spokane, WA, 99201",99201,47.65984,-117.41369,WA,"'Burgers', 'Wings', 'American', 'Sandwiches'",
14303,73,Red Lobster (4703 N Division Street),Red Lobster,4.5,123,"Seafood, American, Family Meals, Family Friendly",$$,"4703 N Division Street, Spokane, WA, 99207",99207,47.7009787,-117.4117285,WA,"'Seafood', 'American', 'Family Meals', 'Family Friendly'",
14304,72,Papa Johns (101 N. Argonne Road),Papa John’s,4.5,40,"Pizza, Wings, Sandwiches, Desserts, American, Traditional American, Fast Food",$,"101 N Argonne Rd, Spokane Valley, WA, 99212",99212,47.6576466,-117.2831877,WA,"'Pizza', 'Wings', 'Sandwiches', 'Desserts', 'American', 'Traditional American', 'Fast Food'",
14305,71,Firehouse Subs (7808 N Division St),Firehouse Subs,4.7,79,"Deli, Sandwich",$,"7808 N Division St, Spokane, WA, 99208",99208,47.7289753,-117.4107917,WA,"'Deli', 'Sandwich'",
14315,60,Buffalo Wild Wings (14702 E Indiana Ave),Buffalo Wild Wings,4.4,156,"wings, Family Friendly",$$,"14702 E Indiana Ave, Spokane Valley, WA, 99216",99216,47.6756682,-117.211215,WA,"'wings', 'Family Friendly'",
14333,40,Panera (15716 E Indiana Ave),Panera,4.8,156,"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken",$,"15716 E Indiana Ave, Spokane Valley, WA, 99216",99216,47.6697494,-117.1933131,WA,"'Breakfast and Brunch', 'salad', 'Sandwich', 'Family Meals', 'Pizza', 'Healthy', 'American', 'Chicken'",
14334,38,Wendy's  (2119 N. Argonne),Wendy’s,4.8,46,"American, Burgers, Fast Food",$,"2119 N. Argonne, Spokane, WA, 99212",99212,47.6766025,-117.2833896,WA,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
14335,37,KFC (15330 E. Sprague Ave.),KFC,4.4,169,"American, Fast Food, wings, Family Meals, Family Friendly",$,"15330 E. Sprague Ave., Spokane Valley, WA, 99037",99037,47.6567336,-117.1988775,WA,"'American', 'Fast Food', 'wings', 'Family Meals', 'Family Friendly'",https://1000marcas.net/wp-content/uploads/2020/01/KFC-logo-tumb.jpg
14339,34,Arby's (10407 E Sprague Ave),Arby’s,4.6,156,"American, Sandwich, Fast Food, Kids Friendly",$,"10407 E Sprague Ave, Spokane, WA, 99206",99206,47.6574496,-117.2650114,WA,"'American', 'Sandwich', 'Fast Food', 'Kids Friendly'",
14341,31,Krispy Kreme (15401 E India Ave),Krispy Kreme,4.8,68,"Breakfast and Brunch, Bakery, Desserts",$,"15401 East Indiana Avenue, Spokane, WA, 99216",99216,47.6717803,-117.1975464,WA,"'Breakfast and Brunch', 'Bakery', 'Desserts'",
14343,29,Jersey Mike's (15609 E Sprague Ave.),Jersey Mike’s,4.6,142,"Sandwich, American",$,"15609 East Sprague Avenue, Spokane Valley, WA, 99037",99037,47.65871,-117.1934,WA,"'Sandwich', 'American'",
14345,27,Sonic (10421 North Newport Highway),Sonic,4.5,197,"American, Fast Food, Burgers",$$,"10421 North Newport Highway, Spokane, WA, 99218",99218,47.7534217,-117.3989156,WA,"'American', 'Fast Food', 'Burgers'",
14346,26,MOD Pizza (Downtown Spokane),MOD Pizza,4.7,150,"Pizza, Desserts, Salads, American, Healthy, Vegetarian Friendly, Kids Friendly",$,"707 W Main Ave, Spokane, WA, 99201",99201,47.6587218,-117.4224685,WA,"'Pizza', 'Desserts', 'Salads', 'American', 'Healthy', 'Vegetarian Friendly', 'Kids Friendly'",
14347,25,Panda Express (9119 East Montgomery Ave),Panda Express,4.6,107,"Asian, Chinese, Family Meals",$$,"9119 East Montgomery Ave, Spokane, WA, 99206",99206,47.678974,-117.282182,WA,"'Asian', 'Chinese', 'Family Meals'",https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Panda_Express_logo.svg/1280px-Panda_Express_logo.svg.png
14354,17,Starbucks (Sprague &amp; Pine),Starbucks,4.8,146,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"12328 E. Sprague Ave, Spokane Valley, WA, 99216",99216,47.656716,-117.238509,WA,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
14358,7,Jack in the Box (4220 E. Sprague Ave),Jack in the Box,4.1,60,"American, burger, Fast Food",$,"4220 E. Sprague Ave, Spokane, WA, 99202",99202,47.656923,-117.347242,WA,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2022/01/Jack-in-the-Box-Logo-thmb.png
14359,4,McDonald's® (N2222 ARGONNE ROAD),McDonald’s,4.6,149,"American, Burgers, Fast Food",$,"2222 N Argonne Rd, Spokane Valley, WA, 99212",99212,47.6774822,-117.2822986,WA,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
14360,3,Applebee's (Mission And Pine),Applebee's,4.3,144,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",$$,"12217 East Mission Ave, Spokane, WA, 99206",99206,47.6722608,-117.240537,WA,"'American', 'Bar Food', 'BBQ', 'burger', 'Chicken Strips', 'Comfort Food', 'Dinner', 'pasta', 'salad', 'Sandwich', 'Soup', 'Steak', 'Traditional American', 'wings', 'Family Meals'",
14361,2,Denny's (6Th North Pines Rd.),Denny's,4.6,118,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",$$,"6Th North Pines Rd., Spokane, WA, 99206",99206,47.6575726,-117.2392795,WA,"'American', 'Breakfast and Brunch', 'Coffee and Tea', 'Diner', 'Desserts', 'Salads', 'Steak', 'Sandwich', 'Healthy', 'Family Meals'",
14376,30,Subway (12801 E Sprague Ave),Subway,4.3,10,"Fast Food, Sandwich, American",$,"12801 E Sprague Ave, Spokane Valley, WA, 99216",99216,47.65737,-117.23375,WA,"'Fast Food', 'Sandwich', 'American'",https://1000marcas.net/wp-content/uploads/2020/03/Subway-Logo-tumb.jpg
14392,13,Baskin-Robbins (12510 E Sprague Ave),Baskin-Robbins,4.8,63,"Desserts, Ice Cream + Frozen Yogurt, Comfort Food",$,"12510 E Sprague Ave, Spokane, WA, 99216",99216,47.6568621,-117.2363763,WA,"'Desserts', 'Ice Cream + Frozen Yogurt', 'Comfort Food'",
14393,12,Starbucks (2401 West Wellesley),Starbucks,4.8,58,"Bakery, Cafe",$,"2401 West Wellesley, Spokane, WA, 55009",55009,47.70061,-117.44611,WA,"'Bakery', 'Cafe'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
14403,2,Taco Bell (133 N Sullivan Rd),Taco Bell,4.4,200,"Burritos, Fast Food, Mexican, Group Friendly",$,"133 N Sullivan Rd, Spokane Valley, WA, 99037",99037,47.6586115,-117.1968617,WA,"'Burritos', 'Fast Food', 'Mexican', 'Group Friendly'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
14411,74,Burger King (4320 N Division St),Burger King,4.3,137,"American, burger, Fast Food, Family Meals",$,"4320 N Division St, Spokane, WA, 99207",99207,47.6974481,-117.4107707,WA,"'American', 'burger', 'Fast Food', 'Family Meals'",https://1000marcas.net/wp-content/uploads/2019/12/Burger-King-Logo-tumb.jpg
14412,52,Arby's (15327 E INDIANA AVE),Arby’s,5.0,41,"American, Sandwich, Fast Food, Kids Friendly",$,"15327 E INDIANA AVE, Spokane, WA, 99216",99216,47.6717526,-117.1988225,WA,"'American', 'Sandwich', 'Fast Food', 'Kids Friendly'",
14414,4,Jack in the Box (2732 N. Division St),Jack in the Box,4.3,86,"American, burger, Fast Food",$,"2732 N. Division St, Spokane, WA, 99207",99207,47.6835516,-117.4107438,WA,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2022/01/Jack-in-the-Box-Logo-thmb.png
14415,77,Starbucks (N. Indian Trail Rd &amp; W. Barnes),Starbucks,5.0,45,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"9031 N Indian Trail Rd Sundance Plaza, Spokane, WA, 99208",99208,47.7403836,-117.4887709,WA,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
14423,5,MOD Pizza (Hillyard),MOD Pizza,4.8,76,"PIzza, American, Italian",$,"3907 N. Market, Spokane, WA, 99207",99207,47.693702,-117.365592,WA,"'PIzza', 'American', 'Italian'",
14424,172,Starbucks (506 N. Sullivan),Starbucks,4.8,128,"Bakery, Breakfast and Brunch, Cafe, Coffee &amp; Tea",$,"506 N Sullivan Rd, Spokane Valley, WA, 99037",99037,47.662079,-117.195829,WA,"'Bakery', 'Breakfast and Brunch', 'Cafe', 'Coffee &amp; Tea'",https://1000marcas.net/wp-content/uploads/2019/12/Starbucks-Logo-tm.jpg
14425,149,Papa Murphy's (13514 East Sprague Avenue),Papa Murphy’s,4.6,22,Pizza,$,"13514 East Sprague Avenue, Spokane, WA, 99216",99216,47.6567626,-117.2227729,WA,'Pizza',
14426,86,Panda Express (15603 E. Broadway Ave),Panda Express,4.6,185,"Asian, Chinese, Family Meals",$,"15603 E. Broadway Ave, Veradale, WA, 99037",99037,47.664613,-117.193978,WA,"'Asian', 'Chinese', 'Family Meals'",https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Panda_Express_logo.svg/1280px-Panda_Express_logo.svg.png
14427,59,Papa Johns (920 Indiana Ave),Papa John’s,4.6,95,"Pizza, Wings, Desserts, Sandwiches",$,"920 W Indiana Ave, Spokane, WA, 99205",99205,47.6751099,-117.4260913,WA,"'Pizza', 'Wings', 'Desserts', 'Sandwiches'",
14429,57,Baskin-Robbins (1925 N Monroe St),Baskin-Robbins,4.6,90,"Desserts, Ice Cream + Frozen Yogurt, Comfort Food",$,"1925 N Monroe St, Spokane, WA, 99205",99205,47.6755734,-117.4268361,WA,"'Desserts', 'Ice Cream + Frozen Yogurt', 'Comfort Food'",
14432,19,MrBeast Burger (725 West Main Avenue),MrBeast Burger,4.0,99,"American, Burgers, Chicken, Desserts",$$,"725 West Main Avenue, Spokane, WA, 99201",99201,47.65882,-117.42314,WA,"'American', 'Burgers', 'Chicken', 'Desserts'",
14433,15,Pizza Hut (9211 E. Montgomery Ave.),Pizza Hut,5.0,11,"Fast Food, Italian, pizza, wings",$,"9211 E. Montgomery Ave., Spokane, WA, 99206",99206,47.67972,-117.2819482,WA,"'Fast Food', 'Italian', 'pizza', 'wings'",https://upload.wikimedia.org/wikipedia/commons/5/5d/Pizza_Hut_classic_logo.svg
14435,4,Jack in the Box (1505 N Pines Rd),Jack in the Box,4.5,92,"American, burger, Fast Food",$,"1505 N Pines Rd, Spokane Valley, WA, 99206",99206,47.67089,-117.24017,WA,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2022/01/Jack-in-the-Box-Logo-thmb.png
14436,3,Wendy's  (225 N. Sullivan Road),Wendy’s,4.4,104,"American, Burgers, Fast Food",$,"225 N. Sullivan Road, Veradale, WA, 99037",99037,47.659699,-117.197069,WA,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
14438,2,Taco Bell (10620 East Sprague Avenue),Taco Bell,4.5,182,"Burritos, Fast Food, Mexican",$,"10620 East Sprague Avenue, Spokane, WA, 99206",99206,47.6568057,-117.2619007,WA,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
14439,1,McDonald's® (10516 E SPRAGUE),McDonald’s,4.7,119,"American, Burgers, Fast Food",$,"10516 E Sprague Ave, Spokane Valley, WA, 99206",99206,47.656641,-117.263842,WA,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
14440,8,Baskin-Robbins (9111 N Country Homes Rd),Baskin-Robbins,4.6,46,"Desserts, Ice Cream + Frozen Yogurt, Comfort Food",$,"9111 N Country Homes Blvd, Spokane, WA, 99218",99218,47.7410618,-117.4124074,WA,"'Desserts', 'Ice Cream + Frozen Yogurt', 'Comfort Food'",
14441,93,Wendy's  (1201 North Barker Road),Wendy’s,4.7,39,"American, Burgers, Fast Food",$,"1201 North Barker Road, Greenacres, WA, 99016",99016,47.668222,-117.15455,WA,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
14444,4,McDonald's® (8827 NORTH INDIAN TRAIL ROAD),McDonald’s,4.8,42,"American, Burgers, Fast Food",$,"8827 NORTH INDIAN TRAIL ROAD, SPOKANE, WA, 99208",99208,47.738926,-117.485169,WA,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
14445,7,Taco Bell (6614 N Division St),Taco Bell,4.4,147,"Burritos, Fast Food, Mexican",$,"6614 N Division St, Spokane, WA, 99208",99208,47.7178525,-117.4106738,WA,"'Burritos', 'Fast Food', 'Mexican'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
14447,6,Taco Bell (3010 East 29th Avenue),Taco Bell,4.6,200,"Burritos, Fast Food, Mexican, Group Friendly",$,"3010 East 29th Avenue, Spokane, WA, 99223",99223,47.6279975,-117.3668788,WA,"'Burritos', 'Fast Food', 'Mexican', 'Group Friendly'",https://upload.wikimedia.org/wikipedia/en/thumb/b/b3/Taco_Bell_2016.svg/1280px-Taco_Bell_2016.svg.png
14448,5,Jack in the Box (4001 N. Market St),Jack in the Box,4.4,97,"American, burger, Fast Food",$,"4001 N. Market St, Spokane, WA, 99207",99207,47.6950772,-117.3654172,WA,"'American', 'burger', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2022/01/Jack-in-the-Box-Logo-thmb.png
14449,9,IHOP (5403 E Sprague Ave),IHOP,4.5,112,"American, Breakfast and Brunch, burger, Comfort Food, Dinner, Omelette, salad, Traditional American, Family Meals, Family Friendly",$,"5403 E Sprague Ave, Spokane Valley, WA, 99212",99212,47.6574809,-117.3316879,WA,"'American', 'Breakfast and Brunch', 'burger', 'Comfort Food', 'Dinner', 'Omelette', 'salad', 'Traditional American', 'Family Meals', 'Family Friendly'",
14451,33,Subway (N 14820 Newport Hwy),Subway,5.0,10,"Fast Food, Sandwich, American",$,"N 14820 Newport Hwy, Mead, WA, 99021",99021,47.79218,-117.35136,WA,"'Fast Food', 'Sandwich', 'American'",https://1000marcas.net/wp-content/uploads/2020/03/Subway-Logo-tumb.jpg
14452,30,McDonald's® (N 9305 NEWPORT HIGHWAY),McDonald’s,4.2,38,"American, Burgers, Fast Food",$,"N 9305 NEWPORT HIGHWAY, SPOKANE, WA, 99218",99218,47.7417734,-117.4101743,WA,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2019/11/McDonalds-logo-tumb.jpg
14456,24,MrBeast Burger (9904 North Newport Highway),MrBeast Burger,4.4,71,"American, Burgers, Chicken, Desserts",$$,"9904 North Newport Highway, Spokane, WA, 99218",99218,47.74947,-117.40109,WA,"'American', 'Burgers', 'Chicken', 'Desserts'",
14458,15,Chipotle Mexican Grill (9602 N Newport Hwy.),Chipotle Mexican Grill,4.6,80,"Healthy, Mexican",$,"9602 N Newport Hwy., Spokane, WA, 99218",99218,47.7459374,-117.404396,WA,"'Healthy', 'Mexican'",https://1000marcas.net/wp-content/uploads/2021/05/Chipotle-logo-1.png
14460,8,Wendy's  (9114 Newport Highway),Wendy’s,4.6,169,"American, Burgers, Fast Food",$,"9114 Newport Highway, Spokane, WA, 99218",99218,47.740774,-117.40955,WA,"'American', 'Burgers', 'Fast Food'",https://1000marcas.net/wp-content/uploads/2020/10/Wendys-logo-tumb.jpg
14461,6,Panda Express (9522 N Newport Hwy),Panda Express,4.7,151,"Asian, Chinese, Family Meals",$$,"9522 N Newport Hwy, Spokane, WA, 99218",99218,47.7454961,-117.4048944,WA,"'Asian', 'Chinese', 'Family Meals'",https://upload.wikimedia.org/wikipedia/en/thumb/8/85/Panda_Express_logo.svg/1280px-Panda_Express_logo.svg.png
14463,16,MOD Pizza (South Hill),MOD Pizza,4.8,129,"Pizza, Desserts, Salads, American, Healthy, Vegetarian Friendly, Kids Friendly",$,"3104 E Palouse Hwy, Spokane, WA, 99223",99223,47.610017,-117.365115,WA,"'Pizza', 'Desserts', 'Salads', 'American', 'Healthy', 'Vegetarian Friendly', 'Kids Friendly'",
